IncrementalKey,Timestamp,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmount,FreightAmount,OrderDate,DueDate,ShipDate
1199,2024-08-24T18:56:29.5900000,340,20110731,20110812,20110807,14722,1,100,SO45263,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-07-31T00:00:00.0000000,2011-08-12T00:00:00.0000000,2011-08-07T00:00:00.0000000
5577,2024-08-24T18:56:29.5900000,378,20121231,20130112,20130107,25793,1,100,SO51227,1,1,2443.3500,1554.9479,1554.9479,2443.3500,195.4680,61.0838,2012-12-31T00:00:00.0000000,2013-01-12T00:00:00.0000000,2013-01-07T00:00:00.0000000
11359,2024-08-24T18:56:29.5900000,479,20130305,20130317,20130312,25726,1,98,SO53918,3,1,8.9900,3.3623,3.3623,8.9900,0.7192,0.2248,2013-03-05T00:00:00.0000000,2013-03-17T00:00:00.0000000,2013-03-12T00:00:00.0000000
33,2024-08-24T18:56:29.5900000,346,20110106,20110118,20110113,11238,1,98,SO43729,1,1,3399.9900,1912.1544,1912.1544,3399.9900,271.9992,84.9998,2011-01-06T00:00:00.0000000,2011-01-18T00:00:00.0000000,2011-01-13T00:00:00.0000000
16031,2024-08-24T18:56:29.5900000,577,20130409,20130421,20130416,12007,1,6,SO55926,1,1,1214.8500,755.1508,755.1508,1214.8500,97.1880,30.3713,2013-04-09T00:00:00.0000000,2013-04-21T00:00:00.0000000,2013-04-16T00:00:00.0000000
51223,2024-08-24T18:56:29.5900000,463,20131120,20131202,20131127,21974,1,6,SO71195,4,1,24.4900,9.1593,9.1593,24.4900,1.9592,0.6123,2013-11-20T00:00:00.0000000,2013-12-02T00:00:00.0000000,2013-11-27T00:00:00.0000000
23048,2024-08-24T18:56:29.5900000,580,20130531,20130612,20130607,17799,1,100,SO59148,1,1,1700.9900,1082.5100,1082.5100,1700.9900,136.0792,42.5248,2013-05-31T00:00:00.0000000,2013-06-12T00:00:00.0000000,2013-06-07T00:00:00.0000000
21,2024-08-24T18:56:29.5900000,336,20110102,20110114,20110109,25249,1,6,SO43717,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-01-02T00:00:00.0000000,2011-01-14T00:00:00.0000000,2011-01-09T00:00:00.0000000
4660,2024-08-24T18:56:29.5900000,379,20121015,20121027,20121022,24169,1,6,SO50076,1,1,2181.5625,1320.6838,1320.6838,2181.5625,174.5250,54.5391,2012-10-15T00:00:00.0000000,2012-10-27T00:00:00.0000000,2012-10-22T00:00:00.0000000
508,2024-08-24T18:56:29.5900000,351,20110410,20110422,20110417,11080,1,6,SO44379,1,1,3374.9900,1898.0944,1898.0944,3374.9900,269.9992,84.3748,2011-04-10T00:00:00.0000000,2011-04-22T00:00:00.0000000,2011-04-17T00:00:00.0000000
738,2024-08-24T18:56:29.5900000,313,20110523,20110604,20110530,22234,1,19,SO44699,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-05-23T00:00:00.0000000,2011-06-04T00:00:00.0000000,2011-05-30T00:00:00.0000000
47804,2024-08-24T18:56:29.5900000,585,20131101,20131113,20131108,11417,1,100,SO69841,1,1,742.3500,461.4448,461.4448,742.3500,59.3880,18.5588,2013-11-01T00:00:00.0000000,2013-11-13T00:00:00.0000000,2013-11-08T00:00:00.0000000
1669,2024-08-24T18:56:29.5900000,344,20111014,20111026,20111021,26014,1,100,SO45913,1,1,3399.9900,1912.1544,1912.1544,3399.9900,271.9992,84.9998,2011-10-14T00:00:00.0000000,2011-10-26T00:00:00.0000000,2011-10-21T00:00:00.0000000
50640,2024-08-24T18:56:29.5900000,471,20131117,20131129,20131124,18970,1,100,SO70962,2,1,63.5000,23.7490,23.7490,63.5000,5.0800,1.5875,2013-11-17T00:00:00.0000000,2013-11-29T00:00:00.0000000,2013-11-24T00:00:00.0000000
18305,2024-08-24T18:56:29.5900000,473,20130426,20130508,20130503,28205,1,6,SO56841,2,1,63.5000,23.7490,23.7490,63.5000,5.0800,1.5875,2013-04-26T00:00:00.0000000,2013-05-08T00:00:00.0000000,2013-05-03T00:00:00.0000000
5505,2024-08-24T18:56:29.5900000,489,20121229,20130110,20130105,26864,1,100,SO51202,2,1,53.9900,41.5723,41.5723,53.9900,4.3192,1.3498,2012-12-29T00:00:00.0000000,2013-01-10T00:00:00.0000000,2013-01-05T00:00:00.0000000
5069,2024-08-24T18:56:29.5900000,354,20121125,20121207,20121202,27277,1,100,SO50619,1,1,2071.4196,1117.8559,1117.8559,2071.4196,165.7136,51.7855,2012-11-25T00:00:00.0000000,2012-12-07T00:00:00.0000000,2012-12-02T00:00:00.0000000
8434,2024-08-24T18:56:29.5900000,529,20130210,20130222,20130217,11965,1,6,SO52531,1,1,3.9900,1.4923,1.4923,3.9900,0.3192,0.0998,2013-02-10T00:00:00.0000000,2013-02-22T00:00:00.0000000,2013-02-17T00:00:00.0000000
2762,2024-08-24T18:56:29.5900000,373,20120303,20120315,20120310,21899,1,6,SO47481,1,1,2181.5625,1320.6838,1320.6838,2181.5625,174.5250,54.5391,2012-03-03T00:00:00.0000000,2012-03-15T00:00:00.0000000,2012-03-10T00:00:00.0000000
5029,2024-08-24T18:56:29.5900000,387,20121121,20121203,20121128,17834,1,100,SO50579,1,1,1000.4375,605.6492,605.6492,1000.4375,80.0350,25.0109,2012-11-21T00:00:00.0000000,2012-12-03T00:00:00.0000000,2012-11-28T00:00:00.0000000
13759,2024-08-24T18:56:29.5900000,374,20130323,20130404,20130330,19500,1,98,SO54896,1,1,2443.3500,1554.9479,1554.9479,2443.3500,195.4680,61.0838,2013-03-23T00:00:00.0000000,2013-04-04T00:00:00.0000000,2013-03-30T00:00:00.0000000
4873,2024-08-24T18:56:29.5900000,370,20121104,20121116,20121111,24360,1,6,SO50423,1,1,2443.3500,1518.7864,1518.7864,2443.3500,195.4680,61.0838,2012-11-04T00:00:00.0000000,2012-11-16T00:00:00.0000000,2012-11-11T00:00:00.0000000
110,2024-08-24T18:56:29.5900000,312,20110122,20110203,20110129,16523,1,6,SO43806,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-01-22T00:00:00.0000000,2011-02-03T00:00:00.0000000,2011-01-29T00:00:00.0000000
21990,2024-08-24T18:56:29.5900000,491,20130524,20130605,20130531,24244,1,6,SO58541,2,1,53.9900,41.5723,41.5723,53.9900,4.3192,1.3498,2013-05-24T00:00:00.0000000,2013-06-05T00:00:00.0000000,2013-05-31T00:00:00.0000000
2759,2024-08-24T18:56:29.5900000,325,20120303,20120315,20120310,20811,1,98,SO47478,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-03-03T00:00:00.0000000,2012-03-15T00:00:00.0000000,2012-03-10T00:00:00.0000000
50348,2024-08-24T18:56:29.5900000,587,20131115,20131127,20131122,15291,1,19,SO70851,1,1,769.4900,419.7784,419.7784,769.4900,61.5592,19.2373,2013-11-15T00:00:00.0000000,2013-11-27T00:00:00.0000000,2013-11-22T00:00:00.0000000
2733,2024-08-24T18:56:29.5900000,368,20120228,20120311,20120306,25104,1,19,SO47341,1,1,2443.3500,1518.7864,1518.7864,2443.3500,195.4680,61.0838,2012-02-28T00:00:00.0000000,2012-03-11T00:00:00.0000000,2012-03-06T00:00:00.0000000
8162,2024-08-24T18:56:29.5900000,488,20130208,20130220,20130215,11091,1,19,SO52420,1,1,53.9900,41.5723,41.5723,53.9900,4.3192,1.3498,2013-02-08T00:00:00.0000000,2013-02-20T00:00:00.0000000,2013-02-15T00:00:00.0000000
2388,2024-08-24T18:56:29.5900000,371,20120119,20120131,20120126,13064,1,100,SO46857,1,1,2181.5625,1320.6838,1320.6838,2181.5625,174.5250,54.5391,2012-01-19T00:00:00.0000000,2012-01-31T00:00:00.0000000,2012-01-26T00:00:00.0000000
5180,2024-08-24T18:56:29.5900000,381,20121204,20121216,20121211,14477,1,100,SO50832,1,1,1000.4375,605.6492,605.6492,1000.4375,80.0350,25.0109,2012-12-04T00:00:00.0000000,2012-12-16T00:00:00.0000000,2012-12-11T00:00:00.0000000
7348,2024-08-24T18:56:29.5900000,475,20130201,20130213,20130208,27415,1,19,SO52092,1,1,69.9900,26.1763,26.1763,69.9900,5.5992,1.7498,2013-02-01T00:00:00.0000000,2013-02-13T00:00:00.0000000,2013-02-08T00:00:00.0000000
8774,2024-08-24T18:56:29.5900000,376,20130213,20130225,20130220,18483,1,6,SO52670,1,1,2443.3500,1554.9479,1554.9479,2443.3500,195.4680,61.0838,2013-02-13T00:00:00.0000000,2013-02-25T00:00:00.0000000,2013-02-20T00:00:00.0000000
5453,2024-08-24T18:56:29.5900000,353,20121228,20130109,20130104,11263,1,100,SO51184,1,1,2319.9900,1265.6195,1265.6195,2319.9900,185.5992,57.9998,2012-12-28T00:00:00.0000000,2013-01-09T00:00:00.0000000,2013-01-04T00:00:00.0000000
118,2024-08-24T18:56:29.5900000,350,20110124,20110205,20110131,25866,1,100,SO43814,1,1,3374.9900,1898.0944,1898.0944,3374.9900,269.9992,84.3748,2011-01-24T00:00:00.0000000,2011-02-05T00:00:00.0000000,2011-01-31T00:00:00.0000000
1592,2024-08-24T18:56:29.5900000,311,20111002,20111014,20111009,14823,1,100,SO45836,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-10-02T00:00:00.0000000,2011-10-14T00:00:00.0000000,2011-10-09T00:00:00.0000000
3537,2024-08-24T18:56:29.5900000,362,20120614,20120626,20120621,13133,2,6,SO48576,1,1,2049.0982,1105.8100,1105.8100,2049.0982,163.9279,51.2275,2012-06-14T00:00:00.0000000,2012-06-26T00:00:00.0000000,2012-06-21T00:00:00.0000000
2117,2024-08-24T18:56:29.5900000,342,20111217,20111229,20111224,19028,1,100,SO46514,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-12-17T00:00:00.0000000,2011-12-29T00:00:00.0000000,2011-12-24T00:00:00.0000000
920,2024-08-24T18:56:29.5900000,332,20110618,20110630,20110625,25707,1,6,SO44944,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-06-18T00:00:00.0000000,2011-06-30T00:00:00.0000000,2011-06-25T00:00:00.0000000
2473,2024-08-24T18:56:29.5900000,341,20120130,20120211,20120206,15203,1,100,SO47081,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-01-30T00:00:00.0000000,2012-02-11T00:00:00.0000000,2012-02-06T00:00:00.0000000
928,2024-08-24T18:56:29.5900000,349,20110619,20110701,20110626,25955,1,100,SO44952,1,1,3374.9900,1898.0944,1898.0944,3374.9900,269.9992,84.3748,2011-06-19T00:00:00.0000000,2011-07-01T00:00:00.0000000,2011-06-26T00:00:00.0000000
3252,2024-08-24T18:56:29.5900000,385,20120515,20120527,20120522,17633,1,100,SO48177,1,1,1000.4375,605.6492,605.6492,1000.4375,80.0350,25.0109,2012-05-15T00:00:00.0000000,2012-05-27T00:00:00.0000000,2012-05-22T00:00:00.0000000
7065,2024-08-24T18:56:29.5900000,357,20130130,20130211,20130206,12807,1,100,SO51967,1,1,2319.9900,1265.6195,1265.6195,2319.9900,185.5992,57.9998,2013-01-30T00:00:00.0000000,2013-02-11T00:00:00.0000000,2013-02-06T00:00:00.0000000
3114,2024-08-24T18:56:29.5900000,339,20120422,20120504,20120429,27082,1,19,SO47906,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-04-22T00:00:00.0000000,2012-05-04T00:00:00.0000000,2012-04-29T00:00:00.0000000
49346,2024-08-24T18:56:29.5900000,604,20131109,20131121,20131116,27186,1,98,SO70446,1,1,539.9900,343.6496,343.6496,539.9900,43.1992,13.4998,2013-11-09T00:00:00.0000000,2013-11-21T00:00:00.0000000,2013-11-16T00:00:00.0000000
4714,2024-08-24T18:56:29.5900000,383,20121022,20121103,20121029,19284,1,100,SO50130,1,1,1000.4375,605.6492,605.6492,1000.4375,80.0350,25.0109,2012-10-22T00:00:00.0000000,2012-11-03T00:00:00.0000000,2012-10-29T00:00:00.0000000
1789,2024-08-24T18:56:29.5900000,314,20111029,20111110,20111105,20611,1,6,SO46118,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-10-29T00:00:00.0000000,2011-11-10T00:00:00.0000000,2011-11-05T00:00:00.0000000
764,2024-08-24T18:56:29.5900000,345,20110528,20110609,20110604,25910,1,100,SO44725,1,1,3399.9900,1912.1544,1912.1544,3399.9900,271.9992,84.9998,2011-05-28T00:00:00.0000000,2011-06-09T00:00:00.0000000,2011-06-04T00:00:00.0000000
484,2024-08-24T18:56:29.5900000,347,20110407,20110419,20110414,11093,1,6,SO44355,1,1,3399.9900,1912.1544,1912.1544,3399.9900,271.9992,84.9998,2011-04-07T00:00:00.0000000,2011-04-19T00:00:00.0000000,2011-04-14T00:00:00.0000000
565,2024-08-24T18:56:29.5900000,322,20110421,20110503,20110428,26630,1,19,SO44436,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-04-21T00:00:00.0000000,2011-05-03T00:00:00.0000000,2011-04-28T00:00:00.0000000
1010,2024-08-24T18:56:29.5900000,310,20110630,20110712,20110707,28822,1,100,SO45034,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-06-30T00:00:00.0000000,2011-07-12T00:00:00.0000000,2011-07-07T00:00:00.0000000
5671,2024-08-24T18:56:29.5900000,588,20130102,20130114,20130109,21534,2,98,SO51263,1,1,769.4900,419.7784,419.7784,769.4900,61.5592,19.2373,2013-01-02T00:00:00.0000000,2013-01-14T00:00:00.0000000,2013-01-09T00:00:00.0000000
2000,2024-08-24T18:56:29.5900000,328,20111130,20111212,20111207,27014,1,19,SO46397,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-11-30T00:00:00.0000000,2011-12-12T00:00:00.0000000,2011-12-07T00:00:00.0000000
1611,2024-08-24T18:56:29.5900000,338,20111005,20111017,20111012,14754,1,100,SO45855,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-10-05T00:00:00.0000000,2011-10-17T00:00:00.0000000,2011-10-12T00:00:00.0000000
25192,2024-08-24T18:56:29.5900000,380,20130612,20130624,20130619,28876,1,100,SO59994,1,1,2443.3500,1554.9479,1554.9479,2443.3500,195.4680,61.0838,2013-06-12T00:00:00.0000000,2013-06-24T00:00:00.0000000,2013-06-19T00:00:00.0000000
4777,2024-08-24T18:56:29.5900000,343,20121028,20121109,20121104,21130,1,98,SO50327,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-10-28T00:00:00.0000000,2012-11-09T00:00:00.0000000,2012-11-04T00:00:00.0000000
595,2024-08-24T18:56:29.5900000,334,20110428,20110510,20110505,26640,1,19,SO44466,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-04-28T00:00:00.0000000,2011-05-10T00:00:00.0000000,2011-05-05T00:00:00.0000000
1391,2024-08-24T18:56:29.5900000,340,20110831,20110912,20110907,14744,1,100,SO45598,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-08-31T00:00:00.0000000,2011-09-12T00:00:00.0000000,2011-09-07T00:00:00.0000000
5436,2024-08-24T18:56:29.5900000,378,20121228,20130109,20130104,22430,1,100,SO51179,1,1,2443.3500,1554.9479,1554.9479,2443.3500,195.4680,61.0838,2012-12-28T00:00:00.0000000,2013-01-09T00:00:00.0000000,2013-01-04T00:00:00.0000000
40201,2024-08-24T18:56:29.5900000,479,20130917,20130929,20130924,22446,1,98,SO66503,2,1,8.9900,3.3623,3.3623,8.9900,0.7192,0.2248,2013-09-17T00:00:00.0000000,2013-09-29T00:00:00.0000000,2013-09-24T00:00:00.0000000
1135,2024-08-24T18:56:29.5900000,346,20110721,20110802,20110728,29476,1,100,SO45199,1,1,3399.9900,1912.1544,1912.1544,3399.9900,271.9992,84.9998,2011-07-21T00:00:00.0000000,2011-08-02T00:00:00.0000000,2011-07-28T00:00:00.0000000
54391,2024-08-24T18:56:29.5900000,577,20131208,20131220,20131215,13134,1,6,SO72639,1,1,1214.8500,755.1508,755.1508,1214.8500,97.1880,30.3713,2013-12-08T00:00:00.0000000,2013-12-20T00:00:00.0000000,2013-12-15T00:00:00.0000000
55680,2024-08-24T18:56:29.5900000,463,20131215,20131227,20131222,13730,1,100,SO73152,3,1,24.4900,9.1593,9.1593,24.4900,1.9592,0.6123,2013-12-15T00:00:00.0000000,2013-12-27T00:00:00.0000000,2013-12-22T00:00:00.0000000
16101,2024-08-24T18:56:29.5900000,580,20130409,20130421,20130416,16974,1,100,SO55955,1,1,1700.9900,1082.5100,1082.5100,1700.9900,136.0792,42.5248,2013-04-09T00:00:00.0000000,2013-04-21T00:00:00.0000000,2013-04-16T00:00:00.0000000
169,2024-08-24T18:56:29.5900000,336,20110202,20110214,20110209,25294,1,6,SO43940,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-02-02T00:00:00.0000000,2011-02-14T00:00:00.0000000,2011-02-09T00:00:00.0000000
3070,2024-08-24T18:56:29.5900000,379,20120417,20120429,20120424,22199,1,6,SO47862,1,1,2181.5625,1320.6838,1320.6838,2181.5625,174.5250,54.5391,2012-04-17T00:00:00.0000000,2012-04-29T00:00:00.0000000,2012-04-24T00:00:00.0000000
516,2024-08-24T18:56:29.5900000,351,20110411,20110423,20110418,11096,1,6,SO44387,1,1,3374.9900,1898.0944,1898.0944,3374.9900,269.9992,84.3748,2011-04-11T00:00:00.0000000,2011-04-23T00:00:00.0000000,2011-04-18T00:00:00.0000000
1328,2024-08-24T18:56:29.5900000,313,20110822,20110903,20110829,29280,1,100,SO45471,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-08-22T00:00:00.0000000,2011-09-03T00:00:00.0000000,2011-08-29T00:00:00.0000000
56247,2024-08-24T18:56:29.5900000,585,20131218,20131230,20131225,16054,1,98,SO73381,2,1,742.3500,461.4448,461.4448,742.3500,59.3880,18.5588,2013-12-18T00:00:00.0000000,2013-12-30T00:00:00.0000000,2013-12-25T00:00:00.0000000
397,2024-08-24T18:56:29.5900000,344,20110321,20110402,20110328,11333,1,98,SO44228,1,1,3399.9900,1912.1544,1912.1544,3399.9900,271.9992,84.9998,2011-03-21T00:00:00.0000000,2011-04-02T00:00:00.0000000,2011-03-28T00:00:00.0000000
44321,2024-08-24T18:56:29.5900000,471,20131013,20131025,20131020,11711,1,19,SO68267,2,1,63.5000,23.7490,23.7490,63.5000,5.0800,1.5875,2013-10-13T00:00:00.0000000,2013-10-25T00:00:00.0000000,2013-10-20T00:00:00.0000000
5679,2024-08-24T18:56:29.5900000,473,20130102,20130114,20130109,11282,1,100,SO51264,5,1,63.5000,23.7490,23.7490,63.5000,5.0800,1.5875,2013-01-02T00:00:00.0000000,2013-01-14T00:00:00.0000000,2013-01-09T00:00:00.0000000
36823,2024-08-24T18:56:29.5900000,489,20130825,20130906,20130901,23645,1,6,SO64934,2,1,53.9900,41.5723,41.5723,53.9900,4.3192,1.3498,2013-08-25T00:00:00.0000000,2013-09-06T00:00:00.0000000,2013-09-01T00:00:00.0000000
4919,2024-08-24T18:56:29.5900000,321,20121109,20121121,20121116,27348,1,6,SO50469,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-11-09T00:00:00.0000000,2012-11-21T00:00:00.0000000,2012-11-16T00:00:00.0000000
56351,2024-08-24T18:56:29.5900000,467,20131219,20131231,20131226,17779,1,100,SO73422,5,1,24.4900,9.1593,9.1593,24.4900,1.9592,0.6123,2013-12-19T00:00:00.0000000,2013-12-31T00:00:00.0000000,2013-12-26T00:00:00.0000000
3792,2024-08-24T18:56:29.5900000,373,20120712,20120724,20120719,17632,1,98,SO48896,1,1,2181.5625,1320.6838,1320.6838,2181.5625,174.5250,54.5391,2012-07-12T00:00:00.0000000,2012-07-24T00:00:00.0000000,2012-07-19T00:00:00.0000000
3290,2024-08-24T18:56:29.5900000,387,20120520,20120601,20120527,26482,1,19,SO48215,1,1,1000.4375,605.6492,605.6492,1000.4375,80.0350,25.0109,2012-05-20T00:00:00.0000000,2012-06-01T00:00:00.0000000,2012-05-27T00:00:00.0000000
44615,2024-08-24T18:56:29.5900000,572,20131014,20131026,20131021,29279,1,100,SO68389,1,1,742.3500,461.4448,461.4448,742.3500,59.3880,18.5588,2013-10-14T00:00:00.0000000,2013-10-26T00:00:00.0000000,2013-10-21T00:00:00.0000000
3841,2024-08-24T18:56:29.5900000,370,20120718,20120730,20120725,17644,1,98,SO48945,1,1,2443.3500,1518.7864,1518.7864,2443.3500,195.4680,61.0838,2012-07-18T00:00:00.0000000,2012-07-30T00:00:00.0000000,2012-07-25T00:00:00.0000000
1262,2024-08-24T18:56:29.5900000,312,20110810,20110822,20110817,23209,1,19,SO45405,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-08-10T00:00:00.0000000,2011-08-22T00:00:00.0000000,2011-08-17T00:00:00.0000000
51429,2024-08-24T18:56:29.5900000,491,20131121,20131203,20131128,21746,1,100,SO71275,2,1,53.9900,41.5723,41.5723,53.9900,4.3192,1.3498,2013-11-21T00:00:00.0000000,2013-12-03T00:00:00.0000000,2013-11-28T00:00:00.0000000
2419,2024-08-24T18:56:29.5900000,325,20120123,20120204,20120130,26021,1,6,SO46888,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-01-23T00:00:00.0000000,2012-02-04T00:00:00.0000000,2012-01-30T00:00:00.0000000
49013,2024-08-24T18:56:29.5900000,587,20131108,20131120,20131115,16452,1,98,SO70319,1,1,769.4900,419.7784,419.7784,769.4900,61.5592,19.2373,2013-11-08T00:00:00.0000000,2013-11-20T00:00:00.0000000,2013-11-15T00:00:00.0000000
2607,2024-08-24T18:56:29.5900000,368,20120215,20120227,20120222,28836,1,100,SO47215,1,1,2443.3500,1518.7864,1518.7864,2443.3500,195.4680,61.0838,2012-02-15T00:00:00.0000000,2012-02-27T00:00:00.0000000,2012-02-22T00:00:00.0000000
30018,2024-08-24T18:56:29.5900000,488,20130713,20130725,20130720,18727,1,6,SO62025,1,1,53.9900,41.5723,41.5723,53.9900,4.3192,1.3498,2013-07-13T00:00:00.0000000,2013-07-25T00:00:00.0000000,2013-07-20T00:00:00.0000000
3914,2024-08-24T18:56:29.5900000,371,20120728,20120809,20120804,17747,1,98,SO49018,1,1,2181.5625,1320.6838,1320.6838,2181.5625,174.5250,54.5391,2012-07-28T00:00:00.0000000,2012-08-09T00:00:00.0000000,2012-08-04T00:00:00.0000000
2726,2024-08-24T18:56:29.5900000,369,20120227,20120310,20120305,21557,2,6,SO47334,1,1,2443.3500,1518.7864,1518.7864,2443.3500,195.4680,61.0838,2012-02-27T00:00:00.0000000,2012-03-10T00:00:00.0000000,2012-03-05T00:00:00.0000000
18491,2024-08-24T18:56:29.5900000,475,20130428,20130510,20130505,19242,1,100,SO56927,1,1,69.9900,26.1763,26.1763,69.9900,5.5992,1.7498,2013-04-28T00:00:00.0000000,2013-05-10T00:00:00.0000000,2013-05-05T00:00:00.0000000
40168,2024-08-24T18:56:29.5900000,372,20130916,20130928,20130923,18281,1,6,SO66490,1,1,2443.3500,1554.9479,1554.9479,2443.3500,195.4680,61.0838,2013-09-16T00:00:00.0000000,2013-09-28T00:00:00.0000000,2013-09-23T00:00:00.0000000
5433,2024-08-24T18:56:29.5900000,353,20121228,20130109,20130104,11245,2,100,SO51178,1,1,2319.9900,1265.6195,1265.6195,2319.9900,185.5992,57.9998,2012-12-28T00:00:00.0000000,2013-01-09T00:00:00.0000000,2013-01-04T00:00:00.0000000
708,2024-08-24T18:56:29.5900000,350,20110516,20110528,20110523,25942,1,100,SO44669,1,1,3374.9900,1898.0944,1898.0944,3374.9900,269.9992,84.3748,2011-05-16T00:00:00.0000000,2011-05-28T00:00:00.0000000,2011-05-23T00:00:00.0000000
369,2024-08-24T18:56:29.5900000,311,20110315,20110327,20110322,17312,1,6,SO44200,1,1,3578.2700,2171.2942,2171.2942,3578.2700,286.2616,89.4568,2011-03-15T00:00:00.0000000,2011-03-27T00:00:00.0000000,2011-03-22T00:00:00.0000000
3554,2024-08-24T18:56:29.5900000,362,20120616,20120628,20120623,12394,2,98,SO48593,1,1,2049.0982,1105.8100,1105.8100,2049.0982,163.9279,51.2275,2012-06-16T00:00:00.0000000,2012-06-28T00:00:00.0000000,2012-06-23T00:00:00.0000000
760,2024-08-24T18:56:29.5900000,342,20110527,20110608,20110603,26643,1,19,SO44721,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-05-27T00:00:00.0000000,2011-06-08T00:00:00.0000000,2011-06-03T00:00:00.0000000
2089,2024-08-24T18:56:29.5900000,332,20111213,20111225,20111220,19901,1,100,SO46486,1,1,699.0982,413.1463,413.1463,699.0982,55.9279,17.4775,2011-12-13T00:00:00.0000000,2011-12-25T00:00:00.0000000,2011-12-20T00:00:00.0000000
5353,2024-08-24T18:56:29.5900000,341,20121220,20130101,20121227,15990,1,100,SO51005,1,1,782.9900,486.7066,486.7066,782.9900,62.6392,19.5748,2012-12-20T00:00:00.0000000,2013-01-01T00:00:00.0000000,2012-12-27T00:00:00.0000000
1401,2024-08-24T18:56:29.5900000,349,20110901,20110913,20110908,11896,1,6,SO45608,1,1,3374.9900,1898.0944,1898.0944,3374.9900,269.9992,84.3748,2011-09-01T00:00:00.0000000,2011-09-13T00:00:00.0000000,2011-09-08T00:00:00.0000000
3644,2024-08-24T18:56:29.5900000,385,20120625,20120707,20120702,17648,1,100,SO48683,1,1,1000.4375,605.6492,605.6492,1000.4375,80.0350,25.0109,2012-06-25T00:00:00.0000000,2012-07-07T00:00:00.0000000,2012-07-02T00:00:00.0000000
